tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score,analysis_area,adm2_name,adm2_pcode,estimated_population_nearest,estimated_population_primary_5km,estimated_people_per_cell,flood_frequency,flood_count,flood_history_score,historical_flood_exposed_population_assigned
54,Ahlone,16.78642,96.13243,16.786422729492,96.132431030273,2,UMTS,"Ooredoo, Telenor",1000,0.0731390719655897,0.2220129691149866,146.82341372186502,0.0677981804769162,0.6816802280528825,0.9596424658721496,0.0,0.7233745637257726,0.55,Yangon City,Yangon (West),MMR013D004,351.88990783691406,351.88990783691406,175.94495391845703,0.0,0.0,0.0,0.0
55,Ahlone,16.78642,96.1338,16.786422729492,96.133804321289,1,UMTS,Ooredoo,1000,0.1461962099405928,0.4438879183869881,146.78568516684345,0.0678173305689189,0.6799539470335083,0.9605530120617434,0.0,0.7220438067877435,0.55,Yangon City,Yangon (West),MMR013D004,847.109375,847.109375,847.109375,0.0,0.0,0.0,0.0
56,Ahlone,16.78711,96.1235,16.787109,96.123505,1,UMTS,Ooredoo,1000,0.1056451279680403,0.320734048621883,147.08026294801502,0.0676555723183325,0.6934324391749398,0.952861750908224,0.0,0.7323468359349323,0.55,Yangon City,Yangon (West),MMR013D004,833.4474487304688,833.4474487304688,833.4474487304688,0.0,0.0,0.0,0.0
57,Ahlone,16.78711,96.12762,16.787109,96.127625,2,UMTS,MPT,1000,0.1056357820489912,0.3207056650118429,146.96852571253447,0.0677130479929395,0.6883198694341396,0.9555945971264176,0.0,0.7284110785879813,0.55,Yangon City,Yangon (West),MMR013D004,318.0253143310547,318.0253143310547,159.01265716552734,0.0,0.0,0.0,0.0
58,Ahlone,16.78711,96.13174,16.787109,96.131744,1,UMTS,Telenor,1000,0.0762798250404942,0.2315514543128155,146.8560109648235,0.067770484679169,0.6831717243948698,0.9583255895300996,0.0,0.7244448041651542,0.55,Yangon City,Yangon (West),MMR013D004,138.31195068359375,138.31195068359375,138.31195068359375,0.0,0.0,0.0,0.0
59,Ahlone,16.7878,96.12282,16.787796020508,96.122817993164,2,UMTS,Ooredoo,1000,0.1057583866577942,0.3210780159157066,147.11265418517797,0.0676279046118259,0.6949145096617761,0.9515462102449792,0.0,0.7334092647492565,0.55,Yangon City,Yangon (West),MMR013D004,1404.4974365234375,1404.4974365234375,702.2487182617188,0.0,0.0,0.0,0.0
60,Ahlone,16.7878,96.12419,16.787796020508,96.12419128418,5,UMTS,"MPT, Ooredoo, Telenor",1000,0.0798214473690703,0.2423073817454269,147.07553692723474,0.0676470592398323,0.6932161987181955,0.9524569721119128,0.0,0.7321023147272532,0.55,Yangon City,Yangon (West),MMR013D004,620.068115234375,620.068115234375,124.013623046875,0.0,0.0,0.0,0.0
61,Ahlone,16.7878,96.12556,16.787796020508,96.125564575195,1,UMTS,Ooredoo,1000,0.0826811640397873,0.250992357763304,147.0383299917837,0.0676662111061879,0.691513784554137,0.9533676026682192,0.0,0.7307918572712493,0.55,Yangon City,Yangon (West),MMR013D004,715.8623809814453,715.8623809814453,715.8623809814453,0.0,0.0,0.0,0.0
62,Ahlone,16.7878,96.12694,16.787796020508,96.126937866211,1,UMTS,MPT,1000,0.0948254149422597,0.2878745177769425,147.00103345857593,0.0676853602023745,0.6898072708186326,0.9542781015088696,0.0,0.7294778954221681,0.55,Yangon City,Yangon (West),MMR013D004,163.7362823486328,163.7362823486328,163.7362823486328,0.0,0.0,0.0,0.0
63,Ahlone,16.7878,96.12831,16.787796020508,96.128311157227,3,UMTS,"MPT, Telenor",1000,0.0763887415650915,0.231882234426022,146.9636474055581,0.0677045065198274,0.6880966610781566,0.9551884682266416,0.0,0.7281604321504292,0.55,Yangon City,Yangon (West),MMR013D004,127.0218276977539,127.0218276977539,42.34060923258463,0.0,0.0,0.0,0.0
64,Ahlone,16.7878,96.12968,16.787796010254,96.129684224121,2,"GSM, UMTS",MPT,1000,0.04227532880689,0.1282796031840131,146.92617782555942,0.0677236471963795,0.6863822295363531,0.95609856673156,0.0,0.7268396801156342,0.55,Yangon City,Yangon (West),MMR013D004,354.5402183532715,354.5402183532715,177.27010917663574,0.0,0.0,0.0,0.0
65,Ahlone,16.7878,96.13106,16.787796020508,96.131057739258,1,UMTS,Ooredoo,1000,0.1057034757008887,0.3209112510229722,146.88860704001712,0.0677427907842948,0.6846631673054364,0.9570088036656176,0.0,0.7255150127594636,0.55,Yangon City,Yangon (West),MMR013D004,379.32630920410156,379.32630920410156,379.32630920410156,0.0,0.0,0.0,0.0
66,Ahlone,16.7878,96.13243,16.787796020508,96.132431030273,1,UMTS,Telenor,1000,0.1057601120772714,0.3210832560246074,146.8509528700975,0.0677619287141869,0.6829402897980587,0.9579187715726885,0.0,0.7241870620642531,0.55,Yangon City,Yangon (West),MMR013D004,354.50059509277344,354.50059509277344,354.50059509277344,0.0,0.0,0.0,0.0
67,Ahlone,16.7878,96.1338,16.787796020508,96.133804321289,5,UMTS,"MPT, Ooredoo, Telenor",1000,0.0487226730616375,0.1478602248605793,146.81320946434113,0.0677810638311143,0.68121332927899,0.9588286057292664,0.0,0.7228556207465315,0.55,Yangon City,Yangon (West),MMR013D004,454.0910339355469,454.0910339355469,90.81820678710938,0.0,0.0,0.0,0.0
68,Ahlone,16.78807,96.12941,16.788071,96.12941,1,GSM,Telenor,1000,0.04227532880689,0.1282796031840131,146.9391987371441,0.0677125742646143,0.6869780051368425,0.9555720723510108,0.0,0.7272671152189677,0.75,Yangon City,Yangon (West),MMR013D004,84.13237762451172,84.13237762451172,84.13237762451172,0.0,0.0,0.0,0.0
69,Ahlone,16.78812,96.12486,16.788115,96.124863,2,UMTS,MPT,1000,0.0798214473690703,0.2423073817454269,147.0637758154051,0.0676480285293377,0.6926780656222787,0.9525030597685996,0.0,0.7316518147442268,0.55,Yangon City,Yangon (West),MMR013D004,288.0836181640625,288.0836181640625,144.04180908203125,0.0,0.0,0.0,0.0
70,Ahlone,16.78834,96.12,16.788345,96.120003,2,GSM,Telenor,1000,0.2885621990385478,0.8762542481489742,147.19954040957737,0.0675741995742423,0.6988900141553883,0.9489926498063762,0.0,0.7364054095030366,0.75,Yangon City,Yangon (West),MMR013D004,15304.073567867279,15304.073567867279,7652.0367839336395,0.0,0.0,0.0,2339.7975239753723
71,Ahlone,16.78848,96.12831,16.788483,96.128311,1,UMTS,Telenor,1000,0.0550515936456731,0.1670811931663717,146.97747989002232,0.0676863983715077,0.6887295704320322,0.9543274642455224,0.0,0.7285692545040556,0.55,Yangon City,Yangon (West),MMR013D004,79.29667663574219,79.29667663574219,79.29667663574219,0.0,0.0,0.0,0.0
72,Ahlone,16.78851,96.12645,16.788507,96.126446,1,UMTS,MPT,1000,0.0903629620935687,0.2743220227453031,147.02872397736002,0.0676597740646118,0.6910742585674678,0.9530615350170274,0.0,0.7303723500349018,0.55,Yangon City,Yangon (West),MMR013D004,204.1519775390625,204.1519775390625,204.1519775390625,0.0,0.0,0.0,0.0
73,Ahlone,16.78871,96.12923,16.788712,96.129227,1,GSM,Telenor,1000,0.0704079759049676,0.2137186146315846,146.9571007298215,0.0676931263963175,0.6877971160238163,0.9546473675312712,0.0,0.7278246537499345,0.75,Yangon City,Yangon (West),MMR013D004,80.42084503173828,80.42084503173828,80.42084503173828,0.0,0.0,0.0,0.0
74,Ahlone,16.7889,96.12803,16.788898,96.128029,4,UMTS,MPT,1000,0.0354837011107418,0.1076533907108008,146.99352991850213,0.0676715337722229,0.6894639441579613,0.953620684129966,0.0,0.729087455153762,0.55,Yangon City,Yangon (West),MMR013D004,137.99351501464844,137.99351501464844,34.49837875366211,0.0,0.0,0.0,0.0
75,Ahlone,16.78917,96.12419,16.789169311523,96.12419128418,4,"GSM, UMTS","MPT, Ooredoo",1000,0.0954001747407858,0.2896200665990877,147.10324338143457,0.0676109139883421,0.6944839155966176,0.9507383421955824,0.0,0.7329220795864623,0.55,Yangon City,Yangon (West),MMR013D004,285.77752685546875,285.77752685546875,71.44438171386719,0.0,0.0,0.0,0.0
76,Ahlone,16.78917,96.12556,16.789169311523,96.125564575195,2,UMTS,MPT,1000,0.1192821826203859,0.3621498622312794,147.06602205504498,0.0676300508933973,0.6927808429709755,0.9516482613738396,0.0,0.7316109557314051,0.55,Yangon City,Yangon (West),MMR013D004,383.79139709472656,383.79139709472656,191.89569854736328,0.0,0.0,0.0,0.0
77,Ahlone,16.78917,96.12694,16.789169311523,96.126937866211,5,UMTS,"MPT, Ooredoo, Telenor",1000,0.0903629620935687,0.2743220227453031,147.02871102830454,0.0676491850279229,0.6910736660796646,0.9525580488193004,0.0,0.7302963234906099,0.55,Yangon City,Yangon (West),MMR013D004,216.76004028320312,216.76004028320312,43.35200805664063,0.0,0.0,0.0,0.0
78,Ahlone,16.78917,96.12785,16.789169,96.127853,1,UMTS,Telenor,1000,0.0354837011107418,0.1076533907108008,147.00379164907656,0.0676619422981987,0.6899334726280136,0.9531646299175828,0.0,0.7294181462214491,0.55,Yangon City,Yangon (West),MMR013D004,175.3966827392578,175.3966827392578,175.3966827392578,0.0,0.0,0.0,0.0
79,Ahlone,16.78917,96.12831,16.789169311523,96.128311157227,14,"GSM, LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.04257193031107,0.1291803836623897,146.9913103718977,0.0676683163833622,0.6893623881568723,0.9534677041251072,0.0,0.7289781855521075,0.25,Yangon City,Yangon (West),MMR013D004,94.33905029296875,94.33905029296875,6.738503592354911,0.0,0.0,0.0,0.0
80,Ahlone,16.78917,96.12968,16.789169311523,96.129684448242,1,UMTS,MPT,1000,0.0634959006553778,0.1927266022440786,146.95382015339538,0.0676874449511539,0.6876470122943267,0.9543772268842,0.0,0.7276565444828077,0.55,Yangon City,Yangon (West),MMR013D004,64.34474182128906,64.34474182128906,64.34474182128906,0.0,0.0,0.0,0.0
81,Ahlone,16.78917,96.13106,16.789169311523,96.131057739258,2,UMTS,Ooredoo,1000,0.1256994325290009,0.3816390872051193,146.91624043658882,0.0677065707227746,0.6859275414108134,0.9552866166912992,0.0,0.7263314027028862,0.55,Yangon City,Yangon (West),MMR013D004,278.82613372802734,278.82613372802734,139.41306686401367,0.0,0.0,0.0,0.0
82,Ahlone,16.78917,96.13243,16.789169311523,96.132431030273,1,UMTS,Telenor,1000,0.1461940955793673,0.4438814970597551,146.878571280982,0.0677256936896409,0.6842039782289542,0.956195873138284,0.0,0.7250027624653537,0.55,Yangon City,Yangon (West),MMR013D004,161.86460876464844,161.86460876464844,161.86460876464844,0.0,0.0,0.0,0.0
83,Ahlone,16.78966,96.12999,16.789658,96.129993,1,UMTS,MPT,1000,0.0395826404885395,0.1201018932353462,146.95524128586456,0.0676788615593302,0.6877120366242049,0.9539691048387404,0.0,0.7276505968563852,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Ahlone,16.78986,96.1235,16.789856,96.123505,1,GSM,MPT,1000,0.054561869265957,0.1655938974014602,147.13569861269968,0.067583285764671,0.6959689141522298,0.9494246788572894,0.0,0.7339872788579889,0.75,Yangon City,Yangon (West),MMR013D004,707.0068206787109,707.0068206787109,707.0068206787109,0.0,0.0,0.0,0.0
85,Ahlone,16.78986,96.129,16.789856,96.128998,1,GSM,Telenor,1000,0.0730280660248266,0.2216758434328373,146.98642976270727,0.0676597900865127,0.6891390744624148,0.9530622968243724,0.0,0.7287275578167085,0.75,Yangon City,Yangon (West),MMR013D004,80.66863250732422,80.66863250732422,80.66863250732422,0.0,0.0,0.0,0.0
86,Ahlone,16.78986,96.12968,16.789856,96.129684,1,UMTS,MPT,1000,0.0395826404885395,0.1201018932353462,146.967687371189,0.0676693412954685,0.6882815108818007,0.9535164365182994,0.0,0.7280667497272755,0.55,Yangon City,Yangon (West),MMR013D004,85.79660034179688,85.79660034179688,85.79660034179688,0.0,0.0,0.0,0.0
87,Ahlone,16.79001,96.12399,16.790006,96.123993,1,UMTS,MPT,1000,0.054561869265957,0.1655938974014602,147.12553145987104,0.0675861383587083,0.6955037131144713,0.9495603136433126,0.0,0.7336122031937975,0.55,Yangon City,Yangon (West),MMR013D004,289.4619445800781,289.4619445800781,289.4619445800781,0.0,0.0,0.0,0.0
88,Ahlone,16.79042,96.13196,16.790417,96.131958,3,UMTS,MPT,1000,0.0522571488818135,0.1585944483059733,146.91672260575768,0.0676862053520058,0.6859496032015142,0.9543182865782855,0.0,0.7262049057080299,0.55,Yangon City,Yangon (West),MMR013D004,278.37738037109375,278.37738037109375,92.79246012369792,0.0,0.0,0.0,0.0
89,Ahlone,16.79054,96.12144,16.790542602539,96.121444702148,2,UMTS,MPT,1000,0.1461930384332642,0.4438782865009447,147.20523274068205,0.0675365332110165,0.6991504684223591,0.9472016942586826,0.0,0.7363581522978075,0.55,Yangon City,Yangon (West),MMR013D004,1099.1185989379883,1099.1185989379883,549.5592994689941,0.0,0.0,0.0,0.0
90,Ahlone,16.79054,96.12282,16.790542602539,96.122817993164,3,UMTS,MPT,1000,0.1057074393051695,0.3209232885120267,147.1681766587405,0.0675556606826959,0.697454956604546,0.9481111648999626,0.0,0.7350533878488585,0.55,Yangon City,Yangon (West),MMR013D004,375.7403259277344,375.7403259277344,125.2467753092448,0.0,0.0,0.0,0.0
91,Ahlone,16.79054,96.12556,16.790542602539,96.125564575195,2,UMTS,MPT,1000,0.0486949588928228,0.1477760567700913,147.09379471917174,0.0675939073559844,0.6940515893038808,0.9499297129582448,0.0,0.7324333078520353,0.55,Yangon City,Yangon (West),MMR013D004,414.83319091796875,414.83319091796875,207.41659545898438,0.0,0.0,0.0,0.0
92,Ahlone,16.79054,96.12602,16.790543,96.126022,1,GSM,Telenor,1000,0.0486949588928228,0.1477760567700913,147.08138004268142,0.0676002655481573,0.6934835521666339,0.950232031487832,0.0,0.7319958240648137,0.75,Yangon City,Yangon (West),MMR013D004,325.0354766845703,325.0354766845703,325.0354766845703,0.0,0.0,0.0,0.0
93,Ahlone,16.79054,96.12694,16.790542602539,96.126937866211,11,UMTS,"MPT, Ooredoo, Telenor",1000,0.0974981094606395,0.2959915064398158,147.05646899683143,0.0676130265405502,0.6923437400111191,0.9508387895648792,0.0,0.731117997444183,0.55,Yangon City,Yangon (West),MMR013D004,648.6786499023438,648.6786499023438,58.97078635475852,0.0,0.0,0.0,0.0
94,Ahlone,16.79054,96.12831,16.790542602539,96.128311157227,4,UMTS,"MPT, Ooredoo, Telenor",1000,0.1057120073996308,0.320937161841245,147.0190535243532,0.0676321429456805,0.6906317841746676,0.9517477340152558,0.0,0.7297991766507559,0.55,Yangon City,Yangon (West),MMR013D004,215.5098419189453,215.5098419189453,53.87746047973633,0.0,0.0,0.0,0.0
95,Ahlone,16.79054,96.12968,16.790542602539,96.129684448242,3,UMTS,"MPT, Ooredoo, Telenor",1000,0.0763468393243497,0.2317549770792842,146.98154836059092,0.0676512565628217,0.6889157244874006,0.9526565459026792,0.0,0.7284768476996923,0.55,Yangon City,Yangon (West),MMR013D004,221.05795288085938,221.05795288085938,73.6859842936198,0.0,0.0,0.0,0.0
96,Ahlone,16.79054,96.13106,16.790542602539,96.131057739258,2,UMTS,Telenor,1000,0.0968491783174747,0.2940206988163364,146.9439535596142,0.0676703673834581,0.6871955634232894,0.9535652248222356,0.0,0.7271510126331313,0.55,Yangon City,Yangon (West),MMR013D004,276.78714752197266,276.78714752197266,138.39357376098633,0.0,0.0,0.0,0.0
97,Ahlone,16.79054,96.13243,16.790542602539,96.132431030273,2,UMTS,"Ooredoo, Telenor",1000,0.0522571488818135,0.1585944483059733,146.90626917005486,0.0676894753990139,0.6854713032074985,0.9544737703661756,0.0,0.7258216732813,0.55,Yangon City,Yangon (West),MMR013D004,297.8736572265625,297.8736572265625,148.93682861328125,0.0,0.0,0.0,0.0
98,Ahlone,16.79054,96.13312,16.790543,96.133118,1,UMTS,Ooredoo,1000,0.0730620179286529,0.221778955560522,146.88739250060817,0.0676990223806341,0.6846075957011767,0.9549277090592696,0.0,0.7251556127048906,0.55,Yangon City,Yangon (West),MMR013D004,235.58385467529297,235.58385467529297,235.58385467529297,0.0,0.0,0.0,0.0
99,Ahlone,16.79123,96.1235,16.791229,96.123505,1,UMTS,Telenor,1000,0.0846814226596223,0.2570671547250826,147.163527695649,0.0675471806264324,0.6972422419447875,0.9477079562408508,0.0,0.734812099089197,0.55,Yangon City,Yangon (West),MMR013D004,255.9534454345703,255.9534454345703,255.9534454345703,0.0,0.0,0.0,0.0
100,Ahlone,16.79128,96.12447,16.79128,96.124466,1,UMTS,Telenor,1000,0.0765173174020769,0.2322727199843054,147.13854142575786,0.0675592166069742,0.6960989878913688,0.9482802415446931,0.0,0.7339261759393674,0.55,Yangon City,Yangon (West),MMR013D004,402.3927307128906,402.3927307128906,402.3927307128906,0.0,0.0,0.0,0.0
101,Ahlone,16.79164,96.12776,16.791641,96.127762,1,GSM,Telenor,1000,0.0659688457586295,0.2002369507814679,147.0562785554165,0.0675955831776217,0.6923350263087336,0.9500093947167488,0.0,0.7309861815699358,0.75,Yangon City,Yangon (West),MMR013D004,179.87501525878906,179.87501525878906,179.87501525878906,0.0,0.0,0.0,0.0
102,Ahlone,16.7919,96.12312,16.791897,96.123123,1,UMTS,MPT,1000,0.0325370196486769,0.0987043021201679,147.18742979522526,0.0675243047474115,0.6983358894698006,0.9466202567941252,0.0,0.7355785445684493,0.55,Yangon City,Yangon (West),MMR013D004,257.7748718261719,257.7748718261719,257.7748718261719,0.0,0.0,0.0,0.0
103,Ahlone,16.79192,96.12144,16.791915893555,96.121444702148,4,UMTS,MPT,1000,0.1461919810961818,0.4438750753621288,147.23313011342125,0.067500451157486,0.7004269208341334,0.9454860692710706,0.0,0.7371857930996739,0.55,Yangon City,Yangon (West),MMR013D004,3251.7413177490234,3251.7413177490234,812.9353294372559,0.0,0.0,0.0,1189.159278869629
104,Ahlone,16.79192,96.12282,16.791915893555,96.122817993164,4,UMTS,"MPT, Ooredoo, Telenor",1000,0.0274764773566628,0.083335406000618,147.1960594894231,0.0675195636919813,0.6987307436402899,0.946394829680982,0.0,0.7358803565463936,0.55,Yangon City,Yangon (West),MMR013D004,162.68165588378906,162.68165588378906,40.670413970947266,0.0,0.0,0.0,0.0
105,Ahlone,16.79192,96.12419,16.791915893555,96.12419128418,6,UMTS,"MPT, Telenor",1000,0.0765173174020769,0.2322727199843054,147.15889881004253,0.0675386734722645,0.6970304459362006,0.9473034591339536,0.0,0.7345713979158635,0.55,Yangon City,Yangon (West),MMR013D004,414.77825927734375,414.77825927734375,69.1297098795573,0.0,0.0,0.0,0.0
106,Ahlone,16.79192,96.12602,16.791916,96.126022,1,GSM,Telenor,1000,0.0974973950845952,0.2959893368756502,147.10922263065294,0.0675641413660853,0.694757497885414,0.9485144033775784,0.0,0.7328210337092386,0.75,Yangon City,Yangon (West),MMR013D004,176.75125122070312,176.75125122070312,176.75125122070312,0.0,0.0,0.0,0.0
107,Ahlone,16.79192,96.12694,16.791915893555,96.126937866211,5,"LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.0929046198606885,0.282041052039052,147.0843075309674,0.0675768847361015,0.6936175002454739,0.94912032354805,0.0,0.7319429237408603,0.25,Yangon City,Yangon (West),MMR013D004,542.2357635498047,542.2357635498047,108.44715270996093,0.0,0.0,0.0,0.0
108,Ahlone,16.79192,96.12831,16.791915893555,96.128311157227,2,UMTS,Telenor,1000,0.0659688457586295,0.2002369507814679,147.04687704462282,0.0675959862026188,0.6919048574451953,0.950028557699118,0.0,0.7306234124832837,0.55,Yangon City,Yangon (West),MMR013D004,579.0388946533203,579.0388946533203,289.51944732666016,0.0,0.0,0.0,0.0
109,Ahlone,16.79192,96.13106,16.791915893555,96.131057739258,1,UMTS,Ooredoo,1000,0.1527032047082483,0.4636496990151964,146.97174662623308,0.0676341807621643,0.6884672432781624,0.9518446278596384,0.0,0.7279738509653838,0.55,Yangon City,Yangon (West),MMR013D004,693.2125930786133,693.2125930786133,693.2125930786133,0.0,0.0,0.0,0.0
110,Ahlone,16.79215,96.12289,16.792154,96.122887,6,UMTS,Telenor,1000,0.0274764773566628,0.083335406000618,147.1990369062388,0.0675142669386651,0.6988669762135414,0.9461429803139584,0.0,0.735958376828604,0.55,Yangon City,Yangon (West),MMR013D004,579.7947998046875,579.7947998046875,96.63246663411458,0.0,0.0,0.0,0.0
111,Ahlone,16.79294,96.12579,16.792936,96.12579,1,UMTS,Telenor,1000,0.0460237360231906,0.1396635375129498,147.1362654583502,0.0675340898810601,0.6959948503400021,0.9470855191102066,0.0,0.7336584506555328,0.55,Yangon City,Yangon (West),MMR013D004,177.64865112304688,177.64865112304688,177.64865112304688,0.0,0.0,0.0,0.0
112,Ahlone,16.79329,96.12488,16.793289,96.124878,1,UMTS,MPT,1000,0.0730879797255533,0.2218578016874021,147.16822087165284,0.0675121304195637,0.6974569795792226,0.9460413933698096,0.0,0.7347446416478106,0.55,Yangon City,Yangon (West),MMR013D004,397.4967041015625,397.4967041015625,397.4967041015625,0.0,0.0,0.0,0.0
113,Ahlone,16.79329,96.12556,16.79328918457,96.125564575195,2,"GSM, UMTS","Ooredoo, Telenor",1000,0.0460237360231906,0.1396635375129498,147.14958247818163,0.0675216702907026,0.6966041744595307,0.9464949939746258,0.0,0.734087797386795,0.55,Yangon City,Yangon (West),MMR013D004,209.95245361328125,209.95245361328125,104.97622680664062,0.0,0.0,0.0,0.0
114,Ahlone,16.79329,96.12694,16.79328918457,96.126937866211,5,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0152408755762459,0.0461758128439398,147.11222681261157,0.0675407596104177,0.6948949551055742,0.9474026505710568,0.0,0.7327711094253966,0.55,Yangon City,Yangon (West),MMR013D004,168.5910186767578,168.5910186767578,33.718203735351565,0.0,0.0,0.0,0.0
115,Ahlone,16.79337,96.12682,16.793371,96.126823,1,UMTS,Telenor,1000,0.0152408755762459,0.0461758128439398,147.1170207563854,0.0675370114322181,0.6951143033986631,0.94722443266082,0.0,0.7329308227879866,0.55,Yangon City,Yangon (West),MMR013D004,232.21435546875,232.21435546875,232.21435546875,0.0,0.0,0.0,0.0
116,Ahlone,16.79364,96.12381,16.793643,96.123813,1,GSM,Telenor,1000,0.0841261361873566,0.2553807465070717,147.20431244968475,0.0674880227930351,0.6991083602398424,0.9448951269459864,0.0,0.735976375245764,0.75,Yangon City,Yangon (West),MMR013D004,460.30218505859375,460.30218505859375,460.30218505859375,0.0,0.0,0.0,0.0
117,Ahlone,16.79466,96.13106,16.794662475586,96.131057739258,1,UMTS,MPT,1000,0.1461898660630719,0.4438686519943789,147.02757354512062,0.0675618576568209,0.6910216202054151,0.9484058178538876,0.0,0.729629249852686,0.55,Yangon City,Yangon (West),MMR013D004,1013.0074996948242,1013.0074996948242,1013.0074996948242,0.0,0.0,0.0,0.0
118,Ahlone,16.79604,96.1306,16.796036,96.1306,1,UMTS,Ooredoo,1000,0.0487270108353213,0.1478733987042684,147.06817440932397,0.0675193652971768,0.6928793245676512,0.9463853964295222,0.0,0.7309052353469319,0.55,Yangon City,Yangon (West),MMR013D004,155.7557830810547,155.7557830810547,155.7557830810547,0.0,0.0,0.0,0.0
119,Ahlone,16.79604,96.13106,16.796035766602,96.131057739258,2,UMTS,MPT,1000,0.0487270108353213,0.1478733987042684,147.05560790781468,0.0675257211643084,0.6923043406324586,0.9466876044083395,0.0,0.7304618301988408,0.55,Yangon City,Yangon (West),MMR013D004,171.39191436767578,171.39191436767578,85.69595718383789,0.0,0.0,0.0,0.0
120,Ahlone,16.79741,96.12831,16.797409057617,96.128311157227,1,UMTS,Telenor,1000,0.1461877509080063,0.4438622282562488,147.15897894416364,0.0674515260926747,0.6970341124962421,0.9431597863825496,0.0,0.7339529635791883,0.55,Yangon City,Yangon (West),MMR013D004,790.6147766113281,790.6147766113281,790.6147766113281,0.0,0.0,0.0,0.0
121,Ahlone,16.79741,96.13037,16.797409,96.130371,1,UMTS,Ooredoo,1000,0.0731038554955147,0.2219060164923134,147.10257246161558,0.0674800838179442,0.694453217464967,0.9445176455470864,0.0,0.731962881677285,0.55,Yangon City,Yangon (West),MMR013D004,401.002685546875,401.002685546875,401.002685546875,0.0,0.0,0.0,0.0
122,Ahlone,16.79741,96.13106,16.797409057617,96.131057739258,4,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0731038554955147,0.2219060164923134,147.08372322832847,0.0674896013729721,0.6935907653081141,0.9449701850682342,0.0,0.7312976782721321,0.55,Yangon City,Yangon (West),MMR013D004,342.1013488769531,342.1013488769531,85.52533721923828,0.0,0.0,0.0,0.0
123,Bahan,16.79329,96.16676,16.79328918457,96.166763305664,3,UMTS,"Ooredoo, Telenor",1000,0.0636865276552579,0.1933055375418552,145.98931939552466,0.0680931058042031,0.6435159993113966,0.9736655386040052,0.0,0.6930384302052879,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Bahan,16.79329,96.16768,16.793289,96.167679,1,GSM,Telenor,1000,0.0487125354420472,0.147829436851431,145.962546955983,0.0681057814927082,0.6422910185455891,0.9742682406624172,0.0,0.6920876018631132,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Bahan,16.79329,96.16814,16.79328918457,96.16813659668,1,GSM,Telenor,1000,0.0487125354420472,0.147829436851431,145.94915572248073,0.0681121079950218,0.6416782987579444,0.9745690524065252,0.0,0.6916119118052314,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Bahan,16.79329,96.16882,16.793289,96.168823,1,GSM,Telenor,1000,0.0730696831200559,0.2218022347910096,145.929037020558,0.068121609516494,0.6407577616940742,0.9750208295661668,0.0,0.690897221874888,0.75,Yangon City,Yangon (West),MMR013D004,238.71290588378906,238.71290588378906,238.71290588378906,0.0,0.0,0.0,0.0
127,Bahan,16.79329,96.16951,16.79328918457,96.169509887695,4,"GSM, UMTS","MPT, Telenor",1000,0.0731212462817428,0.2219588324103622,145.9088845099003,0.0681311071481405,0.639835677701691,0.97547242177286,0.0,0.6901811893123664,0.55,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Bahan,16.79366,96.16429,16.793655,96.164291,1,GSM,MPT,1000,0.0451196507194908,0.1369178252327262,146.0686720895383,0.0680491606740927,0.6471468049288822,0.971576041030444,0.0,0.6958111903441165,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Bahan,16.79388,96.16643,16.793875,96.166427,1,UMTS,Telenor,1000,0.0743295487207516,0.225628453884612,146.01084184608644,0.0680728637471891,0.6445007653029371,0.9727030717980496,0.0,0.693731111277204,0.55,Yangon City,Yangon (West),MMR013D004,104.98886489868164,104.98886489868164,104.98886489868164,0.0,0.0,0.0,0.0
130,Bahan,16.79393,96.16814,16.79393,96.168137,1,GSM,MPT,1000,0.0496827283310791,0.1507759182494795,145.96193603995755,0.068095053407957,0.6422630659049821,0.9737581430247452,0.0,0.6919873274729464,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Bahan,16.79423,96.16848,16.794233,96.16848,1,GSM,MPT,1000,0.0496827283310791,0.1507759182494795,145.95794007742933,0.0680917310996233,0.6420802294761112,0.9736001743218528,0.0,0.6918082212029725,0.75,Yangon City,Yangon (West),MMR013D004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
